customer_id,segment,R,F,M,RFM_Score,recency_days,frequency,monetary,avg_order_value,ticket_count,unresolved_tickets,return_rate,session_count,discount_usage_rate,churn_label
CUST01238,Promising,3.0,2.0,5.0,10.0,68,6,4787.57,797.9283333333333,1.0,0,0.0,1,1.0,0
CUST01239,Dormant,1.0,1.0,1.0,3.0,193,1,592.44,592.44,0.0,0,0.0,1,1.0,0
CUST01240,New Customers,5.0,1.0,1.0,7.0,19,1,434.11,434.11,0.0,0,0.0,1,1.0,1
CUST01241,New Customers,4.0,1.0,1.0,6.0,38,1,185.08,185.08,0.0,0,0.0,1,1.0,0
CUST01242,High Value Unhappy,4.0,3.0,5.0,12.0,29,9,10650.67,1183.4077777777777,2.0,0,0.1111111111111111,1,1.0,0
CUST01243,Dormant,3.0,1.0,2.0,6.0,74,3,1470.48,490.16,1.0,0,0.0,1,1.0,1
CUST01244,Promising,4.0,2.0,4.0,10.0,34,5,3977.53,795.5060000000001,1.0,0,0.0,1,1.0,0
CUST01245,Dormant,1.0,1.0,2.0,4.0,255,2,1283.42,641.71,0.0,0,0.0,1,1.0,1
CUST01246,At-Risk High Value,1.0,1.0,4.0,6.0,262,3,2938.8999999999996,979.6333333333332,1.0,0,0.0,1,1.0,0
CUST01247,New Customers,5.0,1.0,2.0,8.0,3,1,1439.66,1439.66,1.0,0,0.0,1,1.0,0
CUST01248,Dormant,2.0,1.0,2.0,5.0,103,1,1386.38,1386.38,0.0,0,0.0,1,1.0,0
CUST01249,Dormant,3.0,1.0,4.0,8.0,57,4,2733.47,683.3675,0.0,0,0.0,1,1.0,0
CUST01250,Dormant,1.0,1.0,1.0,3.0,175,1,612.27,612.27,1.0,0,0.0,1,1.0,0
CUST01251,Loyal Customers,3.0,4.0,5.0,12.0,52,11,6352.58,577.5072727272727,4.0,0,0.18181818181818182,1,1.0,1
CUST01252,Dormant,4.0,1.0,4.0,9.0,38,4,2575.58,643.895,0.0,0,0.0,1,1.0,1
CUST01253,At-Risk High Value,2.0,1.0,3.0,6.0,99,2,2035.62,1017.81,0.0,0,0.0,1,1.0,1
CUST01254,Dormant,3.0,1.0,3.0,7.0,76,2,2465.71,1232.855,1.0,0,0.0,1,1.0,0
CUST01255,Dormant,3.0,1.0,3.0,7.0,78,1,2060.75,2060.75,1.0,0,0.0,1,1.0,0
CUST01256,Dormant,1.0,1.0,1.0,3.0,286,1,564.83,564.83,1.0,0,0.0,1,1.0,1
CUST01257,High Value Unhappy,4.0,2.0,4.0,10.0,27,5,3430.98,686.196,2.0,0,0.2,1,1.0,1
CUST01258,At-Risk High Value,1.0,2.0,5.0,8.0,250,7,4454.38,636.34,1.0,0,0.0,1,1.0,1
CUST01259,High Value Unhappy,2.0,2.0,5.0,9.0,94,6,4645.31,774.2183333333334,3.0,0,0.3333333333333333,1,1.0,1
CUST01260,New Customers,5.0,1.0,2.0,8.0,9,1,913.67,913.67,0.0,0,0.0,1,1.0,0
CUST01261,New Customers,5.0,1.0,1.0,7.0,18,1,345.05,345.05,0.0,0,0.0,1,1.0,0
CUST01262,New Customers,4.0,1.0,1.0,6.0,25,1,195.09,195.09,0.0,0,0.0,1,1.0,1
CUST01263,High Value Unhappy,4.0,3.0,5.0,12.0,32,9,6440.45,715.6055555555555,3.0,0,0.1111111111111111,1,1.0,0
CUST01264,Dormant,3.0,1.0,4.0,8.0,51,2,2890.16,1445.08,0.0,0,0.0,1,1.0,1
CUST01265,New Customers,5.0,1.0,2.0,8.0,15,2,1398.17,699.085,0.0,0,0.0,1,1.0,0
CUST01266,High Value Unhappy,3.0,2.0,5.0,10.0,51,6,4779.33,796.555,2.0,0,0.16666666666666666,1,1.0,0
CUST01267,Promising,3.0,3.0,5.0,11.0,58,8,5703.88,712.985,1.0,0,0.0,1,1.0,0
CUST01268,High Value Unhappy,5.0,2.0,5.0,12.0,19,7,6083.44,869.0628571428571,2.0,0,0.14285714285714285,1,1.0,1
CUST01269,Dormant,3.0,1.0,1.0,5.0,57,1,534.09,534.09,0.0,0,0.0,1,1.0,0
CUST01270,Dormant,3.0,1.0,1.0,5.0,57,1,309.87,309.87,1.0,0,0.0,1,1.0,0
CUST01271,New Customers,5.0,1.0,1.0,7.0,12,1,529.98,529.98,0.0,0,0.0,1,1.0,0
CUST01272,New Customers,4.0,1.0,3.0,8.0,44,1,1860.0,1860.0,0.0,0,0.0,1,1.0,0
CUST01273,At-Risk High Value,1.0,1.0,3.0,5.0,149,2,1602.01,801.005,1.0,0,0.0,1,1.0,1
CUST01274,High Value Unhappy,4.0,2.0,5.0,11.0,25,7,5246.08,749.4399999999999,3.0,0,0.0,1,1.0,0
CUST01275,Dormant,4.0,1.0,4.0,9.0,34,3,2647.93,882.6433333333333,1.0,0,0.0,1,1.0,0
CUST01276,At-Risk High Value,2.0,1.0,3.0,6.0,120,4,2151.47,537.8675,1.0,0,0.25,1,1.0,0
CUST01277,At-Risk High Value,2.0,2.0,4.0,8.0,99,5,3500.13,700.0260000000001,0.0,0,0.0,1,1.0,1
CUST01278,Dormant,3.0,1.0,3.0,7.0,65,4,2385.52,596.38,1.0,0,0.25,1,1.0,0
CUST01279,Dormant,2.0,1.0,2.0,5.0,101,1,1494.42,1494.42,1.0,0,1.0,1,1.0,1
CUST01280,Promising,4.0,3.0,5.0,12.0,35,8,8071.46,1008.9325,0.0,0,0.0,1,1.0,0
CUST01281,At-Risk High Value,1.0,1.0,3.0,5.0,215,3,1971.02,657.0066666666667,0.0,0,0.0,1,1.0,1
CUST01282,Dormant,3.0,1.0,1.0,5.0,78,1,499.65,499.65,1.0,0,0.0,1,1.0,1
CUST01283,High Value Unhappy,4.0,3.0,5.0,12.0,40,10,6697.49,669.749,3.0,0,0.1,1,1.0,1
CUST01284,At-Risk High Value,1.0,2.0,5.0,8.0,192,5,4033.89,806.778,1.0,0,0.0,1,1.0,1
CUST01285,At-Risk High Value,2.0,3.0,5.0,10.0,124,8,6478.76,809.845,1.0,0,0.0,1,0.875,1
CUST01286,At-Risk High Value,1.0,1.0,3.0,5.0,226,3,2241.96,747.32,0.0,0,0.0,1,1.0,0
CUST01287,At-Risk High Value,2.0,1.0,3.0,6.0,89,3,1584.08,528.0266666666666,1.0,0,0.0,1,1.0,0
CUST01288,Dormant,2.0,1.0,1.0,4.0,132,1,486.14,486.14,0.0,0,0.0,1,1.0,1
CUST01289,New Customers,5.0,1.0,1.0,7.0,3,1,742.76,742.76,0.0,0,0.0,1,1.0,0
CUST01290,Dormant,3.0,1.0,2.0,6.0,53,2,1164.42,582.21,0.0,0,0.0,1,1.0,0
CUST01291,At-Risk High Value,1.0,1.0,3.0,5.0,193,4,2476.76,619.19,1.0,0,0.25,1,1.0,0
CUST01292,New Customers,4.0,1.0,3.0,8.0,41,2,2412.52,1206.26,0.0,0,0.0,1,1.0,0
CUST01293,Promising,5.0,2.0,5.0,12.0,15,7,5039.13,719.8757142857143,1.0,0,0.0,1,1.0,0
CUST01294,New Customers,5.0,1.0,1.0,7.0,3,1,750.26,750.26,0.0,0,0.0,1,1.0,0
CUST01295,High Value Unhappy,2.0,1.0,5.0,8.0,121,4,12408.61,3102.1525,1.0,0,0.25,1,1.0,1
CUST01296,New Customers,5.0,1.0,2.0,8.0,16,2,1024.56,512.28,0.0,0,0.0,1,1.0,0
CUST01297,Dormant,5.0,1.0,3.0,9.0,2,4,1798.5700000000002,449.64250000000004,2.0,0,0.0,1,1.0,0
CUST01298,Dormant,1.0,1.0,2.0,4.0,329,4,1161.46,290.365,1.0,0,0.25,1,1.0,1
CUST01299,At-Risk High Value,1.0,1.0,3.0,5.0,171,3,2011.06,670.3533333333334,0.0,0,0.0,1,1.0,1
CUST01300,Promising,4.0,2.0,5.0,11.0,46,7,4203.76,600.5371428571428,1.0,0,0.0,1,1.0,0
CUST01301,Dormant,3.0,1.0,3.0,7.0,85,4,1662.8999999999999,415.72499999999997,2.0,0,0.0,1,1.0,1
CUST01302,Promising,5.0,3.0,5.0,13.0,1,8,6399.610000000001,799.9512500000001,0.0,0,0.0,1,1.0,0
CUST01303,New Customers,5.0,1.0,2.0,8.0,20,2,1442.63,721.315,2.0,0,0.0,1,1.0,1
CUST01304,Promising,4.0,2.0,3.0,9.0,27,5,2476.58,495.316,1.0,0,0.0,1,1.0,0
CUST01305,Dormant,3.0,1.0,1.0,5.0,50,1,311.4,311.4,0.0,0,0.0,1,1.0,1
CUST01306,Promising,3.0,2.0,5.0,10.0,54,6,7388.34,1231.39,1.0,0,0.16666666666666666,1,1.0,0
CUST01307,Dormant,1.0,1.0,2.0,4.0,234,2,1179.22,589.61,0.0,0,0.0,1,1.0,1
CUST01308,At-Risk High Value,2.0,1.0,3.0,6.0,119,3,2085.04,695.0133333333333,0.0,0,0.0,1,1.0,1
CUST01309,Promising,3.0,2.0,4.0,9.0,73,6,3102.24,517.04,0.0,0,0.0,1,1.0,0
CUST01310,High Value Unhappy,2.0,2.0,5.0,9.0,139,5,4044.83,808.966,3.0,0,0.0,1,1.0,0
CUST01311,Promising,4.0,2.0,4.0,10.0,43,5,3799.01,759.802,1.0,0,0.0,1,1.0,0
CUST01312,Promising,5.0,2.0,5.0,12.0,14,5,4551.03,910.2059999999999,0.0,0,0.0,1,0.8,0
CUST01313,Promising,5.0,2.0,5.0,12.0,4,6,7482.84,1247.14,1.0,0,0.0,1,1.0,0
CUST01314,High Value Unhappy,5.0,2.0,5.0,12.0,1,5,4109.4400000000005,821.8880000000001,2.0,0,0.2,1,1.0,0
CUST01315,Dormant,1.0,1.0,1.0,3.0,222,1,473.31,473.31,0.0,0,0.0,1,1.0,1
CUST01316,Dormant,2.0,1.0,1.0,4.0,120,1,407.44,407.44,1.0,0,0.0,1,1.0,1
CUST01317,At-Risk High Value,1.0,1.0,4.0,6.0,256,4,3389.0,847.25,0.0,0,0.0,1,1.0,1
CUST01318,Dormant,2.0,1.0,2.0,5.0,130,2,911.45,455.725,0.0,0,0.0,1,1.0,1
CUST01319,Dormant,2.0,1.0,1.0,4.0,111,1,336.29,336.29,0.0,0,0.0,1,1.0,0
CUST01320,At-Risk High Value,1.0,1.0,3.0,5.0,150,3,1828.6799999999998,609.56,1.0,0,0.3333333333333333,1,1.0,1
CUST01321,At-Risk High Value,2.0,2.0,3.0,7.0,99,6,2320.32,386.72,3.0,0,0.16666666666666666,1,1.0,0
CUST01322,At-Risk High Value,2.0,1.0,4.0,7.0,96,4,3476.6,869.15,0.0,0,0.0,1,1.0,1
CUST01323,Dormant,1.0,1.0,2.0,4.0,276,3,1273.29,424.43,0.0,0,0.0,1,1.0,1
CUST01324,Dormant,1.0,1.0,2.0,4.0,227,1,967.23,967.23,0.0,0,0.0,1,1.0,1
CUST01325,High Value Unhappy,1.0,2.0,5.0,8.0,186,5,5492.81,1098.5620000000001,2.0,0,0.0,1,1.0,0
CUST01326,At-Risk High Value,2.0,1.0,5.0,8.0,131,3,4393.63,1464.5433333333333,0.0,0,0.0,1,1.0,1
CUST01327,Promising,3.0,2.0,5.0,10.0,83,5,6114.08,1222.816,0.0,0,0.0,1,0.8,0
CUST01328,Dormant,3.0,1.0,3.0,7.0,54,2,2001.3,1000.65,0.0,0,0.0,1,0.5,0
CUST01329,Dormant,3.0,1.0,2.0,6.0,61,3,1252.03,417.3433333333333,1.0,0,0.3333333333333333,1,1.0,0
CUST01330,Promising,5.0,2.0,5.0,12.0,3,5,5048.89,1009.778,1.0,0,0.0,1,1.0,0
CUST01331,High Value Unhappy,5.0,2.0,5.0,12.0,14,6,5693.12,948.8533333333334,2.0,0,0.0,1,1.0,0
CUST01332,Dormant,5.0,1.0,4.0,10.0,17,4,3364.3,841.075,0.0,0,0.0,1,1.0,0
CUST01333,New Customers,3.0,1.0,1.0,5.0,47,1,420.65,420.65,0.0,0,0.0,1,1.0,1
CUST01334,At-Risk High Value,1.0,1.0,4.0,6.0,160,4,2962.17,740.5425,1.0,0,0.0,1,1.0,1
CUST01335,Promising,3.0,2.0,5.0,10.0,75,5,4082.9100000000003,816.5820000000001,1.0,0,0.0,1,1.0,0
CUST01336,New Customers,5.0,1.0,2.0,8.0,1,2,910.6700000000001,455.33500000000004,0.0,0,0.0,1,1.0,1
CUST01337,Dormant,3.0,1.0,2.0,6.0,49,1,793.95,793.95,0.0,0,0.0,1,1.0,0
CUST01338,New Customers,5.0,1.0,1.0,7.0,7,1,232.88,232.88,1.0,0,1.0,1,1.0,1
CUST01339,Dormant,1.0,1.0,1.0,3.0,162,1,450.33,450.33,1.0,0,0.0,1,1.0,1
CUST01340,Dormant,3.0,1.0,1.0,5.0,76,1,624.33,624.33,0.0,0,0.0,1,1.0,1
CUST01341,New Customers,4.0,1.0,1.0,6.0,38,1,395.13,395.13,0.0,0,0.0,1,1.0,1
CUST01342,Dormant,3.0,1.0,3.0,7.0,84,3,2125.98,708.66,0.0,0,0.0,1,1.0,1
CUST01343,Promising,5.0,2.0,4.0,11.0,4,6,3668.71,611.4516666666667,1.0,0,0.0,1,1.0,0
CUST01344,Dormant,1.0,1.0,2.0,4.0,395,1,1054.04,1054.04,0.0,0,0.0,1,1.0,1
CUST01345,New Customers,4.0,1.0,3.0,8.0,38,1,2465.11,2465.11,0.0,0,0.0,1,1.0,0
CUST01346,High Value Unhappy,4.0,3.0,5.0,12.0,38,10,6605.54,660.554,2.0,0,0.0,1,1.0,0
CUST01347,Dormant,2.0,1.0,1.0,4.0,128,1,316.63,316.63,0.0,0,0.0,1,1.0,1
CUST01348,At-Risk High Value,2.0,1.0,3.0,6.0,140,4,2160.61,540.1525,1.0,0,0.25,1,1.0,1
CUST01349,Dormant,3.0,1.0,3.0,7.0,83,2,2446.67,1223.335,0.0,0,0.0,1,1.0,0
CUST01350,Dormant,1.0,1.0,2.0,4.0,190,2,1242.73,621.365,1.0,0,0.0,1,1.0,1
CUST01351,New Customers,4.0,1.0,1.0,6.0,30,1,542.87,542.87,1.0,0,1.0,1,1.0,1
CUST01352,High Value Unhappy,2.0,2.0,5.0,9.0,123,7,5877.57,839.6528571428571,2.0,0,0.14285714285714285,1,1.0,1
CUST01353,Dormant,3.0,1.0,1.0,5.0,73,1,597.26,597.26,1.0,0,0.0,1,1.0,0
CUST01354,New Customers,5.0,1.0,2.0,8.0,2,2,1041.99,520.995,1.0,0,0.0,1,1.0,0
CUST01355,Dormant,2.0,1.0,1.0,4.0,88,1,547.04,547.04,0.0,0,0.0,1,1.0,0
CUST01356,New Customers,4.0,1.0,2.0,7.0,42,2,1149.21,574.605,1.0,0,0.0,1,1.0,1
CUST01357,At-Risk High Value,2.0,2.0,5.0,9.0,126,6,4681.22,780.2033333333334,0.0,0,0.0,1,1.0,1
CUST01358,New Customers,5.0,1.0,2.0,8.0,18,1,862.52,862.52,0.0,0,0.0,1,1.0,0
CUST01359,High Value Unhappy,2.0,2.0,4.0,8.0,106,5,3628.17,725.634,3.0,0,0.0,1,1.0,1
CUST01360,High Value Unhappy,1.0,3.0,5.0,9.0,160,8,12310.69,1538.83625,2.0,0,0.0,1,1.0,1
CUST01361,New Customers,5.0,1.0,2.0,8.0,5,1,805.77,805.77,0.0,0,0.0,1,1.0,0
CUST01362,High Value Unhappy,3.0,1.0,4.0,8.0,80,4,2803.19,700.7975,2.0,0,0.0,1,1.0,1
CUST01363,Dormant,3.0,1.0,4.0,8.0,83,4,3031.55,757.8875,0.0,0,0.0,1,1.0,0
CUST01364,Dormant,1.0,1.0,2.0,4.0,148,1,1261.0,1261.0,0.0,0,0.0,1,1.0,1
CUST01365,Dormant,1.0,1.0,1.0,3.0,247,2,749.98,374.99,0.0,0,0.0,1,1.0,1
CUST01366,At-Risk High Value,2.0,2.0,4.0,8.0,98,6,3862.08,643.68,1.0,0,0.0,1,1.0,1
CUST01367,Dormant,3.0,1.0,1.0,5.0,56,1,363.62,363.62,1.0,0,0.0,1,1.0,1
CUST01368,Dormant,1.0,1.0,1.0,3.0,308,1,498.64,498.64,0.0,0,0.0,1,1.0,1
CUST01369,New Customers,4.0,1.0,1.0,6.0,24,1,477.43,477.43,1.0,0,1.0,1,1.0,0
CUST01370,At-Risk High Value,1.0,1.0,4.0,6.0,161,3,3575.2599999999998,1191.7533333333333,0.0,0,0.0,1,1.0,0
CUST01371,New Customers,5.0,1.0,3.0,9.0,8,2,2334.49,1167.245,1.0,0,0.0,1,1.0,0
CUST01372,Dormant,3.0,1.0,1.0,5.0,71,1,366.8,366.8,1.0,0,1.0,1,1.0,1
CUST01373,New Customers,4.0,1.0,1.0,6.0,45,1,291.54,291.54,0.0,0,0.0,1,1.0,1
CUST01374,Dormant,2.0,1.0,1.0,4.0,88,1,282.0,282.0,0.0,0,0.0,1,1.0,1
CUST01375,Dormant,3.0,1.0,3.0,7.0,64,3,2044.1399999999999,681.38,0.0,0,0.0,1,1.0,0
CUST01376,New Customers,4.0,1.0,1.0,6.0,34,1,541.57,541.57,0.0,0,0.0,1,1.0,0
CUST01377,New Customers,5.0,1.0,1.0,7.0,9,1,387.27,387.27,1.0,0,0.0,1,1.0,0
CUST01378,Dormant,2.0,1.0,1.0,4.0,117,1,348.74,348.74,0.0,0,0.0,1,1.0,1
CUST01379,At-Risk High Value,1.0,1.0,3.0,5.0,186,1,2392.34,2392.34,0.0,0,0.0,1,0.0,1
CUST01380,Promising,4.0,2.0,4.0,10.0,44,5,2855.06,571.012,1.0,0,0.0,1,1.0,0
CUST01381,Promising,5.0,3.0,5.0,13.0,2,8,5555.42,694.4275,0.0,0,0.0,1,1.0,0
CUST01382,Dormant,5.0,1.0,3.0,9.0,4,3,1589.74,529.9133333333333,1.0,0,0.3333333333333333,1,1.0,1
CUST01383,Dormant,5.0,1.0,3.0,9.0,13,4,2106.63,526.6575,1.0,0,0.0,1,1.0,0
CUST01384,High Value Unhappy,2.0,2.0,5.0,9.0,145,6,7520.42,1253.4033333333334,2.0,0,0.16666666666666666,1,1.0,1
CUST01385,Promising,5.0,2.0,4.0,11.0,0,5,2613.37,522.674,1.0,0,0.2,1,1.0,0
CUST01386,High Value Unhappy,5.0,2.0,5.0,12.0,14,6,7173.83,1195.6383333333333,4.0,0,0.16666666666666666,1,1.0,0
CUST01387,At-Risk High Value,2.0,2.0,5.0,9.0,128,7,6963.04,994.72,0.0,0,0.0,1,1.0,1
CUST01388,Dormant,3.0,1.0,4.0,8.0,70,2,3498.38,1749.19,0.0,0,0.0,1,1.0,1
CUST01389,Dormant,3.0,1.0,4.0,8.0,70,4,2967.57,741.8925,1.0,0,0.0,1,1.0,0
CUST01390,Dormant,5.0,1.0,4.0,10.0,9,4,3249.7799999999997,812.4449999999999,0.0,0,0.0,1,1.0,0
CUST01391,At-Risk High Value,2.0,1.0,4.0,7.0,94,3,3715.46,1238.4866666666667,1.0,0,0.0,1,1.0,0
CUST01392,New Customers,5.0,1.0,2.0,8.0,16,1,1415.53,1415.53,0.0,0,0.0,1,1.0,0
CUST01393,Dormant,3.0,1.0,3.0,7.0,85,4,2203.42,550.855,0.0,0,0.0,1,1.0,1
CUST01394,Promising,5.0,2.0,5.0,12.0,16,5,5665.21,1133.042,0.0,0,0.0,1,1.0,0
CUST01395,Promising,4.0,2.0,5.0,11.0,32,6,6043.93,1007.3216666666667,0.0,0,0.0,1,1.0,0
CUST01396,Dormant,2.0,1.0,2.0,5.0,127,1,826.44,826.44,1.0,0,0.0,1,1.0,1
CUST01397,Promising,5.0,2.0,5.0,12.0,4,7,6176.97,882.4242857142857,1.0,0,0.0,1,1.0,0
CUST01398,Dormant,3.0,1.0,3.0,7.0,57,1,1672.19,1672.19,1.0,0,1.0,1,1.0,1
CUST01399,High Value Unhappy,5.0,2.0,4.0,11.0,19,7,4005.24,572.1771428571428,2.0,0,0.14285714285714285,1,1.0,0
CUST01400,Dormant,2.0,1.0,2.0,5.0,134,2,863.9,431.95,0.0,0,0.0,1,1.0,1
CUST01401,Dormant,3.0,1.0,3.0,7.0,75,2,1991.48,995.74,0.0,0,0.0,1,1.0,0
CUST01402,Dormant,1.0,1.0,2.0,4.0,254,2,1474.48,737.24,1.0,0,0.0,1,1.0,1
CUST01403,At-Risk High Value,1.0,1.0,3.0,5.0,329,4,2287.41,571.8525,0.0,0,0.0,1,1.0,1
CUST01404,High Value Unhappy,1.0,3.0,5.0,9.0,202,9,6788.52,754.2800000000001,2.0,0,0.1111111111111111,1,1.0,1
CUST01405,At-Risk High Value,2.0,1.0,3.0,6.0,140,3,2413.52,804.5066666666667,0.0,0,0.0,1,1.0,0
CUST01406,At-Risk High Value,1.0,2.0,5.0,8.0,222,5,5888.31,1177.662,1.0,0,0.0,1,1.0,1
CUST01407,At-Risk High Value,2.0,1.0,3.0,6.0,139,3,1992.79,664.2633333333333,2.0,0,0.0,1,0.6666666666666666,1
CUST01408,Dormant,1.0,1.0,2.0,4.0,307,2,792.08,396.04,0.0,0,0.0,1,1.0,1
CUST01409,High Value Unhappy,4.0,2.0,4.0,10.0,26,5,3035.77,607.154,2.0,0,0.2,1,1.0,0
CUST01410,At-Risk High Value,2.0,3.0,5.0,10.0,146,8,6063.07,757.88375,1.0,0,0.0,1,1.0,0
CUST01411,High Value Unhappy,1.0,2.0,4.0,7.0,183,5,3777.5,755.5,2.0,0,0.0,1,1.0,0
CUST01412,Dormant,2.0,1.0,1.0,4.0,91,1,348.68,348.68,0.0,0,0.0,1,1.0,1
CUST01413,Dormant,1.0,1.0,1.0,3.0,234,1,623.43,623.43,0.0,0,0.0,1,1.0,1
CUST01414,High Value Unhappy,4.0,1.0,4.0,9.0,30,4,2862.6,715.65,2.0,0,0.0,1,1.0,0
CUST01415,New Customers,5.0,1.0,1.0,7.0,9,1,509.5,509.5,0.0,0,0.0,1,1.0,0
CUST01416,High Value Unhappy,3.0,2.0,5.0,10.0,50,6,4155.25,692.5416666666666,5.0,0,0.5,1,1.0,0
CUST01417,High Value Unhappy,1.0,2.0,4.0,7.0,149,7,3650.18,521.4542857142857,2.0,0,0.0,1,1.0,1
CUST01418,Dormant,1.0,1.0,2.0,4.0,176,2,1190.06,595.03,0.0,0,0.0,1,1.0,1
CUST01419,Dormant,4.0,1.0,3.0,8.0,41,3,2210.94,736.98,0.0,0,0.0,1,1.0,0
CUST01420,Dormant,3.0,1.0,5.0,9.0,67,4,4338.21,1084.5525,1.0,0,0.0,1,1.0,0
CUST01421,New Customers,4.0,1.0,2.0,7.0,46,1,1155.37,1155.37,1.0,0,1.0,1,1.0,1
CUST01422,Dormant,3.0,1.0,3.0,7.0,58,4,2154.09,538.5225,1.0,0,0.25,1,1.0,0
CUST01423,New Customers,4.0,1.0,2.0,7.0,41,2,840.3499999999999,420.17499999999995,0.0,0,0.0,1,1.0,0
CUST01424,At-Risk High Value,2.0,1.0,3.0,6.0,93,1,2318.97,2318.97,0.0,0,0.0,1,1.0,0
CUST01425,Dormant,3.0,1.0,2.0,6.0,48,1,1148.76,1148.76,0.0,0,0.0,1,1.0,1
CUST01426,New Customers,4.0,1.0,2.0,7.0,24,1,872.32,872.32,0.0,0,0.0,1,1.0,0
CUST01427,High Value Unhappy,5.0,2.0,5.0,12.0,5,7,4513.07,644.7242857142857,4.0,0,0.14285714285714285,1,1.0,0
CUST01428,Dormant,3.0,1.0,2.0,6.0,51,1,888.61,888.61,1.0,0,1.0,1,1.0,0
CUST01429,High Value Unhappy,3.0,2.0,5.0,10.0,53,6,4315.58,719.2633333333333,3.0,0,0.16666666666666666,1,1.0,0
CUST01430,Dormant,5.0,1.0,3.0,9.0,5,3,2362.84,787.6133333333333,3.0,0,0.3333333333333333,1,1.0,0
CUST01431,New Customers,5.0,1.0,3.0,9.0,12,2,2482.59,1241.295,1.0,0,0.5,1,1.0,1
CUST01432,Dormant,2.0,1.0,2.0,5.0,102,3,1075.54,358.5133333333333,1.0,0,0.0,1,1.0,1
CUST01433,At-Risk High Value,2.0,1.0,3.0,6.0,108,4,2386.67,596.6675,1.0,0,0.25,1,1.0,1
CUST01434,High Value Unhappy,5.0,2.0,4.0,11.0,5,6,2875.38,479.23,2.0,0,0.16666666666666666,1,1.0,0
CUST01435,At-Risk High Value,1.0,1.0,3.0,5.0,186,1,2210.82,2210.82,0.0,0,0.0,1,1.0,1
CUST01436,New Customers,5.0,1.0,3.0,9.0,20,2,2235.76,1117.88,0.0,0,0.0,1,1.0,0
CUST01437,High Value Unhappy,1.0,2.0,5.0,8.0,246,5,4720.65,944.1299999999999,3.0,0,0.2,1,1.0,1
CUST01438,At-Risk High Value,1.0,1.0,3.0,5.0,157,2,2087.95,1043.975,0.0,0,0.0,1,1.0,1
CUST01439,High Value Unhappy,5.0,3.0,5.0,13.0,0,8,8418.470000000001,1052.3087500000001,2.0,0,0.0,1,1.0,0
CUST01440,High Value Unhappy,5.0,2.0,5.0,12.0,6,6,7345.46,1224.2433333333333,3.0,0,0.3333333333333333,1,1.0,0
CUST01441,Dormant,1.0,1.0,1.0,3.0,322,1,472.82,472.82,0.0,0,0.0,1,1.0,1
CUST01442,High Value Unhappy,2.0,1.0,4.0,7.0,105,4,3545.52,886.38,3.0,0,0.25,1,1.0,0
CUST01443,Promising,5.0,2.0,5.0,12.0,20,6,5784.09,964.015,0.0,0,0.0,1,1.0,0
CUST01444,New Customers,4.0,1.0,2.0,7.0,32,2,1096.85,548.425,0.0,0,0.0,1,1.0,1
CUST01445,At-Risk High Value,2.0,3.0,5.0,10.0,115,10,6651.53,665.153,1.0,0,0.1,1,1.0,1
CUST01446,At-Risk High Value,2.0,1.0,4.0,7.0,132,3,2796.4,932.1333333333333,0.0,0,0.0,1,1.0,1
CUST01447,Dormant,5.0,1.0,4.0,10.0,18,4,2901.61,725.4025,0.0,0,0.0,1,1.0,0
CUST01448,Dormant,1.0,1.0,2.0,4.0,233,2,1268.95,634.475,1.0,0,0.5,1,1.0,1
CUST01449,New Customers,5.0,1.0,2.0,8.0,3,2,874.09,437.045,1.0,0,0.0,1,1.0,0
CUST01450,At-Risk High Value,2.0,2.0,4.0,8.0,126,6,3188.3,531.3833333333333,1.0,0,0.16666666666666666,1,0.8333333333333334,1
CUST01451,New Customers,4.0,1.0,3.0,8.0,34,2,2411.76,1205.88,1.0,0,0.0,1,1.0,0
CUST01452,At-Risk High Value,2.0,1.0,5.0,8.0,116,4,5779.52,1444.88,0.0,0,0.0,1,0.75,1
CUST01453,Dormant,3.0,1.0,5.0,9.0,82,4,4084.96,1021.24,1.0,0,0.0,1,1.0,1
CUST01454,Dormant,3.0,1.0,3.0,7.0,70,3,2311.4700000000003,770.4900000000001,1.0,0,0.0,1,1.0,0
CUST01455,Dormant,1.0,1.0,2.0,4.0,335,3,1376.1200000000001,458.7066666666667,1.0,0,0.0,1,1.0,1
CUST01456,New Customers,5.0,1.0,2.0,8.0,17,1,1158.71,1158.71,1.0,0,0.0,1,1.0,0
CUST01457,At-Risk High Value,1.0,1.0,5.0,7.0,248,4,4798.75,1199.6875,0.0,0,0.0,1,1.0,1
CUST01458,Dormant,3.0,1.0,2.0,6.0,52,1,1462.88,1462.88,0.0,0,0.0,1,1.0,1
CUST01459,Promising,3.0,2.0,5.0,10.0,68,6,4817.95,802.9916666666667,0.0,0,0.0,1,0.8333333333333334,0
CUST01460,At-Risk High Value,2.0,1.0,3.0,6.0,128,4,2187.99,546.9975,1.0,0,0.0,1,1.0,1
CUST01461,At-Risk High Value,2.0,1.0,3.0,6.0,107,3,1996.1999999999998,665.4,0.0,0,0.0,1,1.0,0
CUST01462,Dormant,3.0,1.0,1.0,5.0,80,2,635.48,317.74,0.0,0,0.0,1,1.0,0
CUST01463,Dormant,1.0,1.0,2.0,4.0,356,2,987.71,493.855,1.0,0,0.5,1,1.0,1
CUST01464,New Customers,4.0,1.0,3.0,8.0,42,2,1743.4,871.7,0.0,0,0.0,1,1.0,0
